vhash,dport,packet_size,n_src,n_dst
63b90e25107740481a06e81ed70a354e,5901,298,1,1
1ed504d2f33c273ec83c272d0384ab83,4022,117,1,1
64068e3bee9fc6ba12e5c3874cb666ca,4884,193,1,1614
a75ddca3cf6c14a47450382155c0e335,8443,557,1,1
886d7f0e4e25e65b99a5af5a8ab8a163,8443,79,3,1
a66d4491e12c819f7e991770c412e912,8080,297,3,1
bab607708e84ae7f78d205cfc860bfb7,3001,557,1,1
adc414b271819d3791d07c7775ebdfa2,995,557,1,1
ae37dc816dcbb5227e908a1eae06b39b,3001,79,3,1
a635020575ddbf01fe798218088ae774,5986,557,1,1
05b21cb8dcf5ec36525335f65b6969d5,5986,79,3,1
ef40997b22d7d73bb69cfa1191ea4991,3749,298,1,1
75ed830f02ce0adfd719fc8a486a80ab,55443,557,1,1
c9f2a2c6cc6bfccf4199aae17b56e26d,55443,79,1,1
c7072f9377d6ee971aa4cdb8c5fd15f7,8060,297,2,1
0d3fb1dd6952867df639bd3f229c37f9,8000,297,1,1
d8d3e3618272673dddb5581bdab047f0,3542,298,1,1
2514b3bd00ccf11fd80d3b460a34b751,84,296,2,1
76dfa73c6b78350ec9e605cc5d4fbbf0,8089,557,1,1
de43fb03f7b54cba24edafcbe07a00d0,8834,557,1,1
b157cc010285720d6cc1e52d053a71d8,4064,557,1,1
40bd2e45a677b51019dd9b599676eea7,9418,89,2,1
092edcb079d6c4ce531a548fb0de326e,5986,557,1,1
dfc5a868a702dc488215b0e29e3871e6,8001,298,2,1
cf45d4a2bf2c24ea616a83d1fd191c00,7779,298,2,1
50785c96dabd812dc7f3034c74c1a1b5,4664,298,1,1
05532955eda4d6b608c462cfd3f7b087,8889,557,1,1
0207aaac282cbfe505a3bdc4d4ca46cf,1311,298,1,1
3f300e8b261280e26b0067c7f9f0e72c,5555,298,2,1
15c9b2f0f67663a6fea44b49fe354ee2,9001,557,1,1
49e4bf7db765e8fcb825ecf7b092ee69,9001,79,1,1
58319a0c41600a61123b88f0dd0987f1,113,50,1,1
87b84d7f7bb109cc804c0faf206385b2,8080,298,1,1
365ff7bf28c86e462821858000f69265,2376,557,1,1
b9d1abe680ae324a3e47ddb251bb9889,5986,557,1,1
b187dd157801218d617224a3af1fcafc,9002,557,1,1
aebafc79c4c7fafcbfd7c164c59cf10d,8099,557,1,1
e5507b569815c729ed924cb238f605ba,9002,78,1,1
fc736da74f163dd0c04296fa20dce521,4911,557,1,1
10e25fbf884f25a4150929ea207fefa9,55553,557,1,1
c4dbc26b4fdfc216269e8ca5ac231089,9981,298,1,1
fa3e8d36fdfdc90d0caf02261475edfd,55553,79,4,1
4ed03360c33daa009efc00a509bd76bd,4782,298,1,1
369cf18322d941d1e7bc39c47bf4f7f8,9080,298,1,1
83120755bd9a3c0dcb13aa3a7b39194e,2086,297,2,1
7844eb8857ace6cf49edab8fd9aa037d,2376,557,1,1
084d6ae4162eb50063770d2edbc9b66b,27015,58,1,1
2abfe01427ccc2e2cb9af83c406410cb,51106,299,2,1
b826229345451afa3d042096ad05b8a6,8086,298,2,1
2f584d5030f6c20e0289c72e6ed9a7f5,1234,117,2,1
8908090fb6bf0f6a35c4a623673aa5a5,16993,557,1,1
ec7b77f4ea9821adfc831c3e578f82b9,16993,79,2,1
a5fd2d7ece7a12738a68882e61a7407b,5985,297,2,1
a89d95d1785bc319fe02f4fe4d41bced,2083,557,1,1
857bca36dd368591a1dcda3fe5c9f7b8,992,557,1,1
eb248283910439f49878da566bf54aba,8443,557,1,1
e3ff98bedd62b20bc8f8d4d4c34dcee1,2083,79,1,1
04ebae24c6ee1145a1c3e8a9eefb8b97,8443,78,1,1
2fe8f4d73c2a32f99fa9e5229160def3,4040,298,1,1
a0bfd29551cd8e4cd49708dbcd0c09a3,7071,557,1,1
b20cda233354ab987c44df8b62f966a3,7071,79,3,1
93435c6d41f5f58bf70f80811b1ef9e9,3542,298,1,1
efb2518592535fe58a119d75d0cba07e,84,295,1,1
64068e3bee9fc6ba12e5c3874cb666ca,5373,193,1,1614
49c48e041890257cc8645f3675607baf,8333,166,1,1
2080c2a52a6c61a5ec94699e842bfb25,16992,299,1,1
b7efcf2c3649c5d887f62e2393a3cb11,8009,557,1,1
a91cae5c8455a2600c4a575bfa9c50b7,2376,557,1,1
b2a67cc1fb2dadca8aa39c7394699a16,4443,557,1,1
03787e16399226d69bbbd852f4fd2439,27017,98,2,3
b92fda57842687ecdb3f56c7025df8a1,5901,297,2,1
f3e79f20ca476f8a5b403d4662b41eac,13579,298,2,1
d77c8630ac305f4e766ae84a73d58757,3780,557,1,1
2f23b8381ba82d1bfbf889dd4ad84c58,3780,79,2,1
6bcdfd9e6d0bd6a3e0c73bee195d2776,8069,297,1,1
dfe0906fff364c7beeeb0efdcf9aec3d,10000,557,1,1
e9a06b88af6c065f874558c153d75790,5555,298,2,1
68110fb5d6aa23425c8346760db2b413,6664,298,1,1
eae6490261e9cb54940ddff029360d15,9002,557,1,1
977821085bc9e012b3898d018f579791,49,52,1,1
d0bca6e699d188a456d093b03bf4493c,8089,557,1,1
33532582988a6308855d2cf3cba85064,8089,77,2,1
9574aaa8d3ad2ae82e2869cd977f7c3f,7474,298,2,1
64068e3bee9fc6ba12e5c3874cb666ca,3123,193,1,1614
20779cd3577234ae416e244709d9ad39,4848,297,2,1
71f3c7b1e00d1a698c2e7b5eabec87ac,16010,175,1,1
8b68ede8bcfa949aca05dc128afdc962,2083,557,1,1
64f62db34133e3a8b7024480d2ff468e,9191,298,2,1
5fbe8d977b8bb541b8f6456eed75c583,2376,557,1,1
1f5f9f97b3c52c13725c6aa3e0051175,2376,79,1,1
2d3baec5c1b3476cf16efae990d9f776,3689,297,1,1
76cd9555b798952ad39b2570f7b42f38,4022,117,1,1
467a68f824d22caf6298b01925ba15b7,3001,557,1,1
20c22b96b2da159ba6127d33e56db261,7547,297,2,1
604ce9f72b8fdbaa52e186924d42ae6c,3001,78,3,1
c75bf8cdf088d68ebd222eed1d2ce89d,992,557,1,1
9739db0e0279310202e7d0614b1fba9e,5900,298,1,1
c17f0c331016e63772dd9a859cfa05ff,1883,79,1,1
5923b51d6880d1bdab59e59800197573,4664,298,2,1
4268d48426d60679a3f6488abf83c80d,32400,298,1,1
c7499b475ebc536323bb2620fe43030f,7777,298,1,1
9398110c7dce54a7f4bbf0b25da8fdb4,5984,111,1,1
60f3c2c5f52ee1ad8a01592bccc0245a,8081,557,1,1
f4f38de562230636c4ffcd09567b4a10,8834,557,1,1
05e7e33216880ab79403990137c9f711,55553,557,1,1
df93683a70c88305b6d066f20a591e9f,55553,79,3,1
7c57b34ec20f1d0434d30bc601914d9c,9191,298,1,1
64068e3bee9fc6ba12e5c3874cb666ca,5909,193,1,1614
0ff17bcca603359211a52d74ede3cb71,4567,298,1,1
2a2a22a20ad014094c83ab98c6a5cdca,992,557,1,1
dec72d528c645d927fc5a4ef7e84cd7b,443,557,1,1
beca2b569e2b980404298dc8959d883a,8080,297,1,1
808a2c8b7b6c0305eecac573e6bfcd1d,55443,557,1,1
3b1f9f454e849398e1b7043b83e898c3,465,557,1,1
da6e3fcb8eba80a872376a6592236308,32400,298,1,1
6fa51cf438bb1ed63e011c4b20133d5f,27015,58,1,1
8c8ee1e4e17f44a5d24ff02c5fe91bf9,4840,100,1,1
1f8deff1a044bc78ae9d2c491bb8ac7b,7657,298,1,1
7f3d1cea29a7d3087c55c29e4e03c431,1311,298,2,1
055ed2abd6e6a4564edd4f3e5563a3f2,9595,298,2,1
eb4e6d5b013ad903817bb6a8c97e8f76,2087,557,1,1
fa024f8ad2d09f5fbaff835327437817,2087,79,2,1
c7802ae7237f0919222e8999df680671,8140,557,1,1
9aebf9153aa7cd6a1ba71b201df15a11,8140,79,2,1
029d086798184c2cb4d1c911cdb0f87d,49152,117,2,1
9b40ffaa38d9a0e5a6f6f2dcb884b82b,8140,557,1,1
8a2c2a9a8204b33fb56a922139e0f6b4,8001,298,1,1
eb47cf3ceca29bed435b65a980c2694c,8140,79,3,1
6ff410ae838b43a7349f63ab3f8980ca,993,557,1,1
5819ab5f62629c814f59ad4d3f0e42fd,55553,557,1,1
9ad7b08a183f2ff771cfc081642273ed,8112,297,1,1
e67c710e2a061f161f5e4c7ac1de5311,9000,557,1,1
6dcd3cdb399592f858a0fbbfb5bd5744,2082,298,2,1
b55c333bb8dc20486efe775d357f8ab2,9000,78,1,1
d3c3a16853d23953827979ca4c2a9fb0,7657,298,2,1
65d39828a3101ca6a17a9742e33efd7d,8140,557,1,1
c5e34fe1f9d91f021b3b85a896d67423,8140,79,2,1
13071219b8bf914e4f742b3f09754512,8081,557,1,1
da9468bbcf8f6de6dfcebd2882097c23,27015,58,1,1
c3c344faa8a7369e88a8f6f314ca0988,9001,557,1,1
e6b1beb87b7209041af5b3128471b4fe,5901,297,1,1
6552584309dd282e54a74c02f84c957f,8139,557,1,1
0bb76f6b546e60f3f25e1bdc7069d698,8139,78,2,1
6d678b3049bb928a0887cde6c966c68f,444,557,1,1
fe500754cc4065806e8716099b78bae6,8009,557,1,1
9bb8adde305ef65409b5860faffe3816,444,79,3,1
15908dfb02d7346d377a06aa74182aed,8009,79,1,1
5c0143da2584f36de8dc5ea4744b11c6,16010,175,1,1
2c134cea4e8432bc3903c45610d2204b,445,91,1,1
58a9ccad554fe5a9b6b19799e20a9d87,8800,297,1,1
b4d5e06330b440999706adca339f2570,27015,58,1,1
cb423ef6766ec2eefc7c9ad610d0eb25,113,50,1,1
df0929d9e9f6759ccf82f94aa59ec3ba,445,102,1,1
fde35e4c31477f6bad03a7b354287104,8010,297,1,1
936b86211a2bf702ae5fae0aea524507,80,293,1,1
c1413aa08a2d0e55ccecc9077a17b697,4040,297,1,1
875c4077808e153393ac6a692fa5e8be,4664,297,2,1
44cfa85cab576db2cde1add9a7bb489e,113,50,1,1
3cf1715325523881fed24609bc243710,10554,97,1,1
2769947e177cdb2d6ab76a25ffe3b775,55443,557,1,1
51d3241e2bb017968acc8b46d7988abe,55443,78,1,1
ea80178ff5c21296470045abe9f8c487,3000,297,2,1
7b3801f0aa52ecdf7189e77b9d3f71d4,3749,298,2,1
9facc72af869ff13de4bd1d2bfa620f1,9000,557,1,1
1abc20212831a17f10c3197c09e79772,16993,557,1,1
805c7d3cbdf434fc0360fb9fa7e8d746,7474,298,2,1
4c5e5ded891acc80dce841da26a12dd6,8834,557,1,1
8846efaccb7e963ccad32f421e768621,81,295,2,1
6f516f0b5e78944216ea2ad0dcda3479,5900,298,1,1
af9ff909e1f72724f7bea5c56ffadc22,4848,297,2,1
41bd99c07ffde6f411f1338b4fc345ee,8001,297,2,1
eabd5d2e04457a43c030ceaabfadfc0d,4022,116,1,1
c0684a64f7bf86ea0ae182dea3541a19,2083,557,1,1
7937e865d25de458e0a3f0ada0d20973,32400,298,2,1
f05f6ffa5438347607e1e095c9a71489,4911,557,1,1
753c10246b5bfe8f32ca6bc0df430b60,8069,297,1,1
fc28c8248667cddf9084ecb210a2fa0d,9000,557,1,1
18e1d8a6df8c29650543230407422684,9000,79,1,1
bde1fd47407e82ceaf6ce9cc744b365e,28017,298,1,1
386f9b90ec171bbd642559e090136cdb,16993,557,1,1
3f4070e0029a7ba2cc769a38ed200086,16993,78,2,1
445b8b2dfbf4fa13da5e991dddc94ab2,8010,298,1,1
b1b7db2cc03604e52d46915a672c385e,311,557,1,1
147bbbf8ab7abc0a2851414686fda77e,311,78,3,1
9beabdbf62c0dbdd784774083667aa96,27015,58,1,1
64068e3bee9fc6ba12e5c3874cb666ca,1792,193,1,1614
8b5297642d4037054d4772c9fa3cc19c,8889,557,1,1
99b021383e27c7a7f16b4114419bc5a7,8889,79,1,1
13fe2444a80155b1d839d1ac03ed3224,28017,299,2,1
6fadafc29a5206538277f24ec014b024,8140,557,1,1
1c6b371d8f18ba4ffc974466aebfa43b,8112,297,1,1
ba50f6604126e7ab3b6bcbefb4f97223,8140,79,1,1
d0881f3d69d0a7aff223a29f8b0af0d5,5555,297,1,1
96b424e9df48495c76954e3ecc7e35f7,9000,115,1,1
a090df55dc27af764ab8e536996c201a,4840,99,1,1
ece4783217021b82ed414c51e878bc37,8112,298,1,1
bc12d5f7fb7a2d4b7aad13ef58892a6c,9869,298,1,1
ac250fb67dd77dfecc5388507a5fa608,8086,297,2,1
f053d189b060713eedda19f4556ac4b9,1471,298,2,1
ea45355e2b0da80d56ac8824d82e3971,9002,557,1,1
4aa930fcd512d8f0c24bb488a030ddcb,9002,79,2,1
1dcf41de2d4e63481613e6c32353be50,8081,557,1,1
23c30478d5b2ed8ba03f644d84d35733,5900,298,2,1
2e4a387849d683d026ad05472d4cdf83,8889,557,1,1
24238e8f618b008a7a0bd8f77b65c549,9944,297,1,1
8dfa7d1164cbada215e5792473f6eda2,9001,557,1,1
4b91a64a3e6c6df3c0eb164a60a070aa,9001,79,3,1
05151a09bc70c8303ed5c42346153967,4567,298,1,1
a0640173c649ca236203e986c16be737,55443,557,1,1
b28bba1ea6b088c8d6171fff4fcb4cfc,5984,111,2,1
058ee0b6f582d324b7ccf2b2cbb9c443,55443,79,3,1
55b9100662a281fdee96faa7f0d0bfe6,4664,298,1,1
d4cdad744dd62045ac504dd51f3a2b8d,5601,298,1,1
2b8fb6bafe696c5dfe91a6cb61d5894c,8099,557,1,1
976c61fb7b6517731bdb2231648bb016,311,557,1,1
20676616ccc1f7823a84e7cda5919989,9981,297,1,1
6c055d46a1c44ddf9a089ac60b071aed,311,79,1,1
37ec3b3fa233e0f608f5c6ea0c96904f,9191,298,1,1
3c61b24a856a291edc6d0f60c939368c,10554,96,2,1
9c902b2e9e61b697777116f1ee02d6c0,7071,557,1,1
9bb8adde305ef65409b5860faffe3816,7071,79,3,1
3e13850fa764f898ac3f9d5a96c66406,554,95,2,1
e87a4cf26aa09922ca843edc9b1fda42,7071,557,1,1
60fa97d7a4e8c0cdee209d6f047104dc,2480,298,2,1
021676ac9570bc005a75b0dd2859a314,8880,557,1,1
8c8908a3e588f58d3a2a56529228d08e,3749,298,1,1
da2fe46f42725dddc8b26f7ac0a53822,3001,557,1,1
b20a184d7346df505ff53f238ee3d799,3001,78,3,1
a70629f6c13bed604a960c58e250bacb,2480,298,1,1
a151dc4b9ec9fabdd9543f0a192ecbfd,8099,557,1,1
7ac0552aed9e72845e74a491a4c0b061,9191,298,1,1
bb067f4454f2c2b995b23886dfe283c5,8140,557,1,1
c788b6ddebd0f0b1f2fe1cdd3bfbbff7,445,91,1,1
4133d9803fa5a7261a0ba0e168007f66,8089,557,1,1
058ee0b6f582d324b7ccf2b2cbb9c443,8089,79,3,1
b51e33d37bb3a17864c05f67eae3a42a,445,102,1,1
3999b18f6e30b5a23fb9a1756bee102b,1471,297,2,1
784d3a54d30bac7831f2a707373ca317,9002,557,1,1
4445fd76aed1e2ecb7d3f9cc47d5ec3d,9002,79,3,1
4af98bf219df40dbe3df80d9380990dc,7548,557,1,1
610aab679538ceab854d6334bee279f0,7548,79,2,1
2c6f0d5993c4d9bed8f6042151702977,2087,557,1,1
825e18f2d8c8878ab9863c26691ea082,2087,79,2,1
8d0f94da9ec71ce115162c78485ee4ee,993,557,1,1
75978236003fac42e440af7f922e7be8,5555,298,2,1
c0af6613cea2d264660f9a389c94095b,993,557,1,1
cb8cc777b459ed63de364fdd55a8dbdf,8009,557,1,1
60f1f33d196504e02f2746d4597ea73b,8139,557,1,1
1ee5467d619e1a02625ebf354544694f,80,292,2,1
8df9fafec1c551bbaef3f5a066aabd8e,9000,557,1,1
ee89036542875a607dff3f64f61768d0,9000,78,2,1
35b8aa286de0ed1a89714597bb87faa4,7548,557,1,1
bd4b158e2b3fb1cb6da2aa3a991fd6e7,23424,298,1,1
9abdeddaa97059aef13fe48fc8c31138,9200,298,1,1
7d3b0483e8dbdac35142daba0a1a4a3a,9000,557,1,1
d58c4201b88a52902a3f7371df07f457,25105,299,1,1
b196dda667462c777633393a84fa4314,9000,78,1,1
d9d62ee47fcd0999d3738626af73628b,8098,298,2,1
198630b03c206dc71038c609f0e5819a,5357,297,2,1
12aa6b2a05bb423a930ea42676492cea,9000,115,2,1
fb42a10fa21cd7cdb06b75295638cc3d,80,293,1,1
5ef26337a43f5e5996f4e99f3c8ba577,3000,298,1,1
fbe35c3b87e2f1e4a4cabfcaf3fd3f7a,8009,557,1,1
7d809b318b4fadc349b9bd924cdb7272,8112,298,1,1
4882ad2e9dc3e89bc63e671b75299919,7547,298,1,1
ab6876856bbfb9fb6b0514e2b926fe98,445,91,1,1
df0e2c2ca4a0421e9c8bc6ad29754126,445,102,1,1
15ede7d8ec64b76b187879cac4a8922f,4782,296,3,1
e96943d888d0e9bc3a78a4c986e2a82e,9000,557,1,1
66a872764e9618dbceddaac25be248a1,9000,79,2,1
5d1a2ae3716dba41500f5690bf469fdf,88,296,1,1
ca89b8373eff318300f6188c7073bfbf,9943,557,1,1
332e0910bb9867171e51593c4d0d9b0e,9943,79,2,1
eb8a6b554554b20db1184b6700be7575,445,91,1,1
0ed27e315897fd07b031c5515cf1ce19,7071,557,1,1
b12165ee8a6f922e3150ff402c78a4b3,2083,557,1,1
05cddbe3d11e44600c02f42ae1674761,3128,297,2,1
cd1fdea5c2b3d48ebfb5d7ddae7b9357,2083,79,2,1
1f0046619b4fb03f4821d8bf7aa3a740,8089,557,1,1
945052e17899297f22e577823f940690,8089,78,1,1
7799705cd4cbc7fefb7bff8659279184,1311,297,1,1
642d019f24e61084341a47a72dd20d65,5560,298,1,1
5a997e932565982421ffffce1e63cfbc,8090,298,2,1
1407a8395524e091556b384fab423e01,4443,557,1,1
88d9c9e8c13c384e0d2937588e49cfd0,113,50,1,1
da75445142878a2cefbf2eff5f4c0df3,9002,557,1,1
71623f70789ac6b3808db152088edb45,9002,79,1,1
c55795f7efbae4db23114c274cedab6c,10554,97,2,1
9c1a4d0a0c604105718a1743fc47fe85,4782,298,2,1
965d046446b6e0463f4531e07348dd5a,3000,298,1,1
3cac812e411102a1fb5658be1e54a027,5001,557,1,1
7778a6cd41a1c33b205da3bb29ed59b9,3001,557,1,1
afa2191dfead1d3245b07a57d5e5a162,3001,78,1,1
e0b0ba4317303a11c35a7f3f483ca637,8001,297,2,1
19096f198bd1da6de3a99b76e66568e5,7548,557,1,1
09ffa7fb4b7589b13c75701fa7da85d6,27015,58,1,1
2bec2c92a9b2ed3d87abc46d55035afa,7548,79,2,1
c20b88d397db4e33bdc9b20407f58410,8834,557,1,1
b33825d47f3aff749c9c83c7c7b4c717,9943,557,1,1
b4ce9108bdb04e64c538cd5b6b0ed91b,9943,78,3,1
2cb1bdd7529b08382786a81f52d3c8e1,8834,79,1,1
80797cc81dd39ebd7d3e93dcb3d4e180,311,557,1,1
e0f798c04c094ba1c45f241c04a33524,9191,298,2,1
c587fcd4cecca968b3a37c93b7f602ac,23424,298,1,1
7985899b7a77365fa5c915a4af1e1ddc,636,557,1,1
898cd4c6569571ea0269b85e0a67059a,9443,557,1,1
3911aa003a4b3702ba65ef269fede985,9443,78,3,1
d3678a57f82142cbda483e07eafccddf,16993,557,1,1
5c8e8407a50e6e8d91414df3ed4d3e26,16993,557,1,1
7fa5f48eaa7ebd2537dd4ab2f75a95ae,16993,78,4,1
ea567af0cfb5abe8b32d62ae90151c30,84,296,2,1
9c5e3b8d009a7ce02f5fabacf291459d,445,91,1,1
2c73320036edc5276117673725470d3f,8800,298,2,1
1bc256143505f2d1f278dd120ab93e06,445,102,1,1
606ce2fe925c6dff5d2f7f26e9cb1bee,2376,557,1,1
81ead827a44b08333c208b510eb618ee,16993,557,1,1
0109887945eaa5923a7f009c95fcd644,7779,297,1,1
c8ea1517f7a4fc6d95c5bb6e9f7f27a3,16993,79,1,1
802bb65d32587b9f2a6c5f358272c2f7,8112,297,1,1
abb8bbe913d84337f514a3acc0ab2d88,3749,298,1,1
3630c5dfe8aa63fab14d9ceb4ea3d316,3749,298,1,1
63eed882207c522c6edef392ab1b8dc4,8086,298,1,1
4fcebac6f262a18da01e757f550733f9,82,296,2,1
3e5e12454d3b31d7edde3a3a48a80324,5560,298,1,1
b3adf8e421736cdef5261e5b5d71c655,311,557,1,1
bf2263682da91b971f9089e9df894d3b,9000,115,1,1
ec84190cb824becf35104af420139e1b,311,79,2,1
c6e041ae64558db83f8a6e85f3208050,636,557,1,1
552ead38f60903e235723e705d7000b6,3128,298,2,1
79b6a888273c0f5bf3194ab6348ca691,8334,298,1,1
4410f5006e8d1f276e0e484b80fcba87,311,557,1,1
d2a7d1273a960631d40b50a0cd3dfc44,50070,299,1,1
6d76a3fdc95242e2c2bf653467601326,5601,298,2,1
77ef1a9208e921a8f512a79b14df2e95,8888,298,1,1
a550d6f9355a399299f815fb96c16d9d,8060,298,2,1
5bfa6860d28eb268ab0b3878d086d6ab,4840,99,2,1
18e70b655b88cd712a24dc74a8ea9f90,8000,298,2,1
e6a86c94138ff64854788e877889bb02,3001,557,1,1
4b01f425e3b51009997f6368b3bcd918,3001,79,3,1
e9bbc861cfc7c226ddb339f07c5d0f28,4567,298,1,1
10895d983bc219ee825824ec853b17c8,995,557,1,1
cc6b7a3caf630356c072f0b72d61e962,82,294,1,1
3883c8eb7f7bd86e96f83cca2a1f1a6b,102,62,2,2
f1dedfb3643122e4d8797fc083cd45cc,311,557,1,1
0d8aaa0c40126f6afdfcf341f6f702dd,311,78,2,1
64068e3bee9fc6ba12e5c3874cb666ca,6352,193,1,1614
aaba6e83eb829f3ed71a41022a2d6d4a,443,557,1,1
64068e3bee9fc6ba12e5c3874cb666ca,925,193,1,1614
3cdefb939f537b56dc742f446829e636,8098,297,2,1
e3db6f8dd6d5c0503dbb7a5ca7bdb05e,443,78,1,1
5a7ef98041240ee21bd75cbe36b328d5,8181,557,1,1
30cb7ec7522a23aaa3e2cef8ad805571,8181,79,3,1
ad4e9524481e9a4075253e4cafb78f8c,2083,557,1,1
d6cf36daa3afc290c5813ac6b783c624,9418,88,1,1
a487f060933ff9058b734e72e8aa1426,2083,79,2,1
106418af9cb3c93bdec211eea30c6ece,6664,298,1,1
6d364ea072134d1d74a7e93e0a57a231,9418,89,1,1
49e3faa4012035a029756d8544b93fc6,7474,297,1,1
c4490833fdd5e713cac006745b2486b4,311,557,1,1
cb7e404433049cdefc2aeed0c989d2c9,8834,557,1,1
c3d635bd52befe622667476119d32731,311,79,2,1
dc627a9088c322de45bf02e933c208cd,8834,79,2,1
31a43f61f57484824527f64dfc08cfa8,5601,298,1,1
64068e3bee9fc6ba12e5c3874cb666ca,2221,193,1,1614
a069c2e7799da951bc9969b44900fa55,8112,297,2,1
c66a384aaa96f9b9c6ede4b144b07327,631,297,1,1
4d2d469c41f598ba133f7d0e67232bf6,443,557,1,1
65e1ce41bca102f7730a5cfae61990cd,7657,298,2,1
1f5f9f97b3c52c13725c6aa3e0051175,443,79,1,1
52f78907442ddee7f0b02ce04114a302,16993,557,1,1
01588fe68058dc327a017d4c1d4ae2ac,6664,298,2,1
4a5dfb83c5a9577fb4b713022863f747,16993,79,2,1
8ef1bcdaea8d3734d105df7c3efc9612,636,557,1,1
64068e3bee9fc6ba12e5c3874cb666ca,4074,193,1,1614
2bb1245f1e35912983d2a6b81e3dcd12,8140,557,1,1
5b1ecfc7e603f424ccc50ad6274247d1,8140,79,3,1
d07349e8ff7953e8b20b59cb04449f8d,8888,297,1,1
1756349d3a23f24bfa966c88a20658b3,5560,298,1,1
69dc502b2d7522d8371460466896fcc9,80,293,2,1
bbcb66e4fcf83f3b3887a57c7916a324,8181,557,1,1
68fd06b3fa1e0cd95dcba60160d2ca2b,8181,78,3,1
dc8d6c1f261372f9fbb9ca9a6c3d4eae,3749,297,2,1
64068e3bee9fc6ba12e5c3874cb666ca,1388,193,1,1614
1af3de06254c7138375fa8433968806d,636,557,1,1
2d0d3413cc03e42989f737cf68bc0bec,16993,557,1,1
9ecc4eba8068c249d78daaca66797bdd,16993,79,3,1
75a24d26d86f98be10595b86fc6fcae4,3001,557,1,1
881971c326bc7987a8fd9a9f8a3e32ea,3001,79,1,1
ce4dbc947a3b5aa3e8ff46c6e47def0c,465,557,1,1
9bba1c2b248732ccf8718802c16d4f13,1471,297,1,1
c094bfea6cfebab6858a27f07e1fdfcb,10554,97,1,1
fb8155ad25ffd2ff1909358c79a374fb,5985,298,1,1
074fbbfc3dae14360d64960b4606ea9b,9002,557,1,1
bb99b7fc8ef8135f71a183664160f579,9002,79,1,1
64068e3bee9fc6ba12e5c3874cb666ca,6043,193,1,1614
76410fc9f1581fe9148615109aa37c36,8008,298,2,1
26c0ca29a5ee58b8f3b21796e58abe8e,636,557,1,1
fadc07c887f16926402d2d8b2b911f28,55443,557,1,1
e7307dcc7c5f0c296668d82adf4bdb56,9443,557,1,1
64068e3bee9fc6ba12e5c3874cb666ca,9813,193,1,1614
cb94588fb43ded99ea5c695c9001435a,9443,79,3,1
b5004019136b7e78aaf9bcdfe35a74c2,16993,557,1,1
f1ba91cd3c0e1b191e87feab3a050cfc,10554,96,1,1
5e08b0d68c502533b285fb3b3d41c342,8333,166,1,1
30ccfd83938a6c7a78fb9438508773da,5901,298,2,1
f488358984318f4d4ab1911e3eb653cb,8090,298,1,1
87fe7c539844d3ca749826a01651c045,2087,557,1,1
74d31a00609e17ec6f839ded2f717d10,2087,79,3,1
14d06bd9a3d4ef4bad922ef7645688cd,5985,298,1,1
687d29f22b81640c3651aa7b91596cd5,50070,298,1,1
1fe8842038a57e65d5d953861182756f,9000,557,1,1
d42aff111172c3e12393e8884fb8b0fd,32400,299,2,1
66849854b8d321e2a772461fedf97373,9000,78,2,1
9d54b88b58c942523f079a23fab27d45,10000,557,1,1
364f021b38fccd2d634ef83531a6ecb0,9981,297,1,1
3ea1c79098ffde91afb7eed31d485d96,7779,297,1,1
35d15e3e4fe9bd1d77c2c6c1a0a18f6c,8333,166,1,1
0551a219e42fa2108fc08c5ae045d590,9944,298,1,1
83eebb10ab77d369375792f5575fe27c,2086,298,2,1
79d701beadfeaadee4dbdf30c93918b1,9002,557,1,1
938a5f3b0f320fb0cbd85c86edaa8493,55443,557,1,1
82d3038455215e71b02bf98ab04640e7,55443,79,2,1
8fc1b9577c413aa0bcf8a5cc9bb3ce05,82,296,2,1
5f9f684ef45e0c46db3a6ab5c8ebbfd0,8880,557,1,1
a90db3ae78d0f66a5651098a051d646e,84,296,2,1
a3db507510efb4374c94fc9c2c854136,8880,79,1,1
0e066e039bdec611d2edf6b355ff4647,8098,298,1,1
6200b0aec489f4cb71dbc94e9401761c,13579,299,1,1
7de5bbf66bd619b5eee04582da31189d,8112,298,2,1
8834670c8ba1dc3cf59a5df1506f2461,8009,557,1,1
80e7a57875577e04a9417e9d89273427,1883,79,1,1
edfa349424feec153efe12c98edb6669,465,557,1,1
9ddabb1aaf5f74f6ed2dc1c1a4898b39,8139,557,1,1
fa997d835ae74cc5deeb20fc70ee9226,8139,79,2,1
6a4900ae216ad065bf1fc32e685cd8b9,9002,557,1,1
b1888468e1c55f487b1a1261b43c47cf,4782,298,2,1
4a37894c057fd148c14018a8c9d43dfc,8001,297,1,1
d8dbd78973aba348fbe13a7557c57c84,3128,298,1,1
9076fba882aab16473310ed96a18f803,2379,123,2,1
9e8948be4e0ba4ce1e78c35202c38d6d,631,297,2,1
75537fa9719cbfb1ba211c272a20231c,7548,557,1,1
e338397c180f33249d9237b6ccd39519,7548,78,4,1
1d4720ac28d1b723c9331663d0bacc54,9443,557,1,1
55ada48211b2c01017c8792e895d8aed,9443,79,2,1
90045ad82f65df9b57c3f5983463031c,2376,557,1,1
49b2971869b6af6137b859d4de28515c,2376,79,1,1
5b4836d51f07e63c998617d9c3625254,465,557,1,1
a28fea92b102da35c486edd5566bf3c4,5000,76,1,1
3e20b52ffae33854a2ef090f3ff09551,2376,557,1,1
